start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
2020-03-15 14:05:27,1182844495058,1182844495058,2020-03-15 14:05:28,2020-03-15 14:14:27,9,8,8,7,7,1
2020-03-23 05:05:14,8781607333545,8781607333545,2020-03-23 05:05:15,2020-03-23 06:02:14,57,5,5,1,1,2
2020-03-16 17:08:33,5407890923011,5407890923011,2020-03-16 17:08:34,2020-03-16 18:10:33,62,9,9,5,5,1
2020-03-02 06:23:26,1742797537335,1742797537335,2020-03-02 06:23:27,2020-03-02 07:39:26,76,8,8,2,2,2
2020-03-01 14:44:40,2576937900874,2576937900874,2020-03-01 14:44:41,2020-03-01 15:39:40,55,6,6,4,4,2
2020-03-24 20:29:40,9097882327824,9097882327824,2020-03-24 20:29:41,2020-03-24 21:31:40,62,3,3,0,0,2
2020-03-04 05:21:32,6218252557652,6218252557652,2020-03-04 05:21:33,2020-03-04 06:33:32,72,7,7,6,6,1
2020-03-18 21:21:44,5760260366850,5760260366850,2020-03-18 21:21:45,2020-03-18 22:09:44,48,4,4,5,5,2
2020-03-16 06:47:50,9521522798952,9521522798952,2020-03-16 06:47:51,2020-03-16 07:35:50,48,8,8,7,7,2
2020-03-08 13:03:55,3440192940976,3440192940976,2020-03-08 13:03:56,2020-03-08 13:44:55,41,5,5,0,0,2
2020-03-27 04:23:49,6085462566561,6085462566561,2020-03-27 04:23:50,2020-03-27 05:13:49,50,1,1,6,6,1
2020-03-15 22:49:26,5450719732029,5450719732029,2020-03-15 22:49:27,2020-03-16 00:26:26,97,4,4,3,3,1
2020-03-26 16:53:07,1969305165995,1969305165995,2020-03-26 16:53:08,2020-03-26 17:24:07,31,5,5,7,7,2
2020-03-23 02:17:39,5018964905203,5018964905203,2020-03-23 02:17:40,2020-03-23 02:53:39,36,5,5,6,6,2
2020-03-08 23:17:09,6352894273269,6352894273269,2020-03-08 23:17:10,2020-03-09 00:51:09,94,1,1,4,4,1
2020-03-21 19:09:27,3302051696151,3302051696151,2020-03-21 19:09:28,2020-03-21 19:27:27,18,2,2,0,0,2
2020-03-28 05:38:51,2312480248027,2312480248027,2020-03-28 05:38:52,2020-03-28 07:04:51,86,9,9,0,0,1
2020-03-15 03:07:50,7178059974409,7178059974409,2020-03-15 03:07:51,2020-03-15 03:46:50,39,8,8,2,2,1
2020-03-05 11:56:45,8847222728440,8847222728440,2020-03-05 11:56:46,2020-03-05 12:55:45,59,2,2,5,5,2
2020-03-04 21:39:01,2702529367299,2702529367299,2020-03-04 21:39:02,2020-03-04 21:44:01,5,5,5,3,3,1
2020-03-17 00:52:29,0873851437097,0873851437097,2020-03-17 00:52:30,2020-03-17 01:08:29,16,1,1,6,6,2
2020-03-26 15:56:17,0586603232736,0586603232736,2020-03-26 15:56:18,2020-03-26 16:42:17,46,8,8,6,6,1
2020-03-26 05:02:48,3518085343766,3518085343766,2020-03-26 05:02:49,2020-03-26 06:11:48,69,3,3,6,6,1
2020-03-01 19:02:16,8003655007110,8003655007110,2020-03-01 19:02:17,2020-03-01 19:31:16,29,8,8,9,9,1
2020-03-21 17:05:45,2710635626634,2710635626634,2020-03-21 17:05:46,2020-03-21 18:33:45,88,7,7,5,5,2
2020-03-22 02:33:43,2434375047680,2434375047680,2020-03-22 02:33:44,2020-03-22 03:36:43,63,5,5,7,7,2
2020-03-27 08:11:15,4016621560140,4016621560140,2020-03-27 08:11:16,2020-03-27 09:06:15,55,9,9,9,9,1
2020-03-30 15:05:14,4517494067838,4517494067838,2020-03-30 15:05:15,2020-03-30 15:21:14,16,7,7,7,7,2
2020-03-23 17:19:42,0286613900071,0286613900071,2020-03-23 17:19:43,2020-03-23 17:42:42,23,6,6,6,6,1
2020-03-15 08:42:15,1694336498642,1694336498642,2020-03-15 08:42:16,2020-03-15 10:02:15,80,7,7,2,2,2
2020-03-13 05:38:12,2789903965747,2789903965747,2020-03-13 05:38:13,2020-03-13 06:40:12,62,8,8,4,4,2
2020-03-25 05:14:17,7615525074331,7615525074331,2020-03-25 05:14:18,2020-03-25 06:13:17,59,9,9,1,1,2
2020-03-19 19:09:21,8623948475882,8623948475882,2020-03-19 19:09:22,2020-03-19 19:47:21,38,6,6,1,1,2
2020-03-12 05:02:30,4429272815508,4429272815508,2020-03-12 05:02:31,2020-03-12 05:50:30,48,3,3,9,9,1
2020-03-11 13:22:02,9258985386937,9258985386937,2020-03-11 13:22:03,2020-03-11 13:26:02,4,6,6,9,9,1
2020-03-02 21:59:35,8931056277079,8931056277079,2020-03-02 21:59:36,2020-03-02 22:23:35,24,5,5,7,7,1
2020-03-11 19:28:15,8097186140008,8097186140008,2020-03-11 19:28:16,2020-03-11 20:37:15,69,9,9,4,4,1
2020-03-04 14:52:05,8420014321858,8420014321858,2020-03-04 14:52:06,2020-03-04 14:56:05,4,4,4,1,1,1
2020-03-19 05:48:52,9541661730866,9541661730866,2020-03-19 05:48:53,2020-03-19 06:41:52,53,2,2,4,4,2
2020-03-21 20:24:51,2775497589741,2775497589741,2020-03-21 20:24:52,2020-03-21 21:24:51,60,7,7,3,3,1
2020-03-17 07:40:16,8803631541676,8803631541676,2020-03-17 07:40:17,2020-03-17 07:56:16,16,8,8,6,6,2
2020-03-11 01:49:09,1535950613673,1535950613673,2020-03-11 01:49:10,2020-03-11 03:12:09,83,7,7,1,1,2
2020-03-23 04:28:32,9408257587729,9408257587729,2020-03-23 04:28:33,2020-03-23 04:33:32,5,9,9,6,6,2
2020-03-30 18:31:41,2340248220920,2340248220920,2020-03-30 18:31:42,2020-03-30 19:37:41,66,8,8,3,3,2
2020-03-30 14:37:42,3649773391781,3649773391781,2020-03-30 14:37:43,2020-03-30 14:42:42,5,6,6,8,8,1
2020-03-02 11:45:30,9550638289667,9550638289667,2020-03-02 11:45:31,2020-03-02 12:10:30,25,3,3,7,7,1
2020-03-24 20:44:07,5541459954506,5541459954506,2020-03-24 20:44:08,2020-03-24 21:01:07,17,7,7,4,4,2
2020-03-10 07:03:51,3848746566345,3848746566345,2020-03-10 07:03:52,2020-03-10 07:15:51,12,6,6,6,6,2
2020-03-16 14:24:14,8141215954964,8141215954964,2020-03-16 14:24:15,2020-03-16 15:47:14,83,2,2,0,0,1
2020-03-22 17:53:37,6404174154725,6404174154725,2020-03-22 17:53:38,2020-03-22 19:17:37,84,9,9,9,9,1
2020-03-24 22:27:37,6348498247200,6348498247200,2020-03-24 22:27:38,2020-03-24 22:45:37,18,6,6,2,2,1
2020-03-26 20:26:08,2807441427164,2807441427164,2020-03-26 20:26:09,2020-03-26 21:50:08,84,8,8,3,3,1
2020-03-21 07:02:57,9384500872052,9384500872052,2020-03-21 07:02:58,2020-03-21 08:13:57,71,7,7,9,9,2
2020-03-24 16:25:14,5102982544485,5102982544485,2020-03-24 16:25:15,2020-03-24 17:03:14,38,3,3,3,3,1
2020-03-24 15:49:25,7177120514676,7177120514676,2020-03-24 15:49:26,2020-03-24 17:01:25,72,4,4,5,5,1
2020-03-11 08:45:35,8890503430123,8890503430123,2020-03-11 08:45:36,2020-03-11 09:56:35,71,7,7,6,6,1
2020-03-25 09:56:04,1938623113350,1938623113350,2020-03-25 09:56:05,2020-03-25 11:27:04,91,1,1,9,9,1
2020-03-28 01:16:55,2598020500161,2598020500161,2020-03-28 01:16:56,2020-03-28 02:13:55,57,0,0,2,2,2
2020-03-11 22:02:42,9337021914271,9337021914271,2020-03-11 22:02:43,2020-03-11 23:13:42,71,2,2,4,4,2
2020-03-02 02:33:41,1926431314048,1926431314048,2020-03-02 02:33:42,2020-03-02 03:31:41,58,5,5,7,7,1
2020-03-17 00:38:29,2619383248441,2619383248441,2020-03-17 00:38:30,2020-03-17 01:53:29,75,0,0,3,3,2
2020-03-27 22:46:24,1982522114686,1982522114686,2020-03-27 22:46:25,2020-03-27 22:49:24,3,9,9,7,7,2
2020-03-25 20:20:44,6680366642310,6680366642310,2020-03-25 20:20:45,2020-03-25 20:49:44,29,4,4,8,8,1
2020-03-10 21:47:30,3531671407338,3531671407338,2020-03-10 21:47:31,2020-03-10 22:23:30,36,6,6,1,1,1
2020-03-05 16:54:29,7291493646401,7291493646401,2020-03-05 16:54:30,2020-03-05 17:58:29,64,4,4,3,3,1
2020-03-10 07:51:18,6336654534419,6336654534419,2020-03-10 07:51:19,2020-03-10 08:36:18,45,8,8,0,0,2
2020-03-10 23:24:36,1213376669820,1213376669820,2020-03-10 23:24:37,2020-03-11 01:01:36,97,6,6,8,8,2
2020-03-14 12:46:51,8860451142929,8860451142929,2020-03-14 12:46:52,2020-03-14 14:01:51,75,0,0,2,2,2
2020-03-13 20:47:47,1567504400366,1567504400366,2020-03-13 20:47:48,2020-03-13 22:11:47,84,9,9,2,2,1
2020-03-19 02:10:33,7792246376984,7792246376984,2020-03-19 02:10:34,2020-03-19 02:35:33,25,5,5,9,9,2
2020-03-14 02:48:49,0796088267385,0796088267385,2020-03-14 02:48:50,2020-03-14 03:20:49,32,3,3,5,5,1
2020-03-27 09:01:32,2466061386343,2466061386343,2020-03-27 09:01:33,2020-03-27 10:19:32,78,2,2,2,2,2
2020-03-12 11:32:31,9474955816694,9474955816694,2020-03-12 11:32:32,2020-03-12 12:04:31,32,2,2,9,9,1
2020-03-18 04:54:21,5378601240526,5378601240526,2020-03-18 04:54:22,2020-03-18 05:21:21,27,4,4,2,2,2
2020-03-13 11:03:34,2329510342493,2329510342493,2020-03-13 11:03:35,2020-03-13 11:52:34,49,4,4,4,4,2
2020-03-11 01:13:16,7896071746989,7896071746989,2020-03-11 01:13:17,2020-03-11 02:39:16,86,4,4,7,7,1
2020-03-04 02:31:57,7594462114354,7594462114354,2020-03-04 02:31:58,2020-03-04 03:56:57,85,9,9,6,6,1
2020-03-02 16:25:22,5232364306307,5232364306307,2020-03-02 16:25:23,2020-03-02 17:26:22,61,9,9,4,4,2
2020-03-09 13:45:22,5840142385731,5840142385731,2020-03-09 13:45:23,2020-03-09 14:53:22,68,8,8,0,0,2
2020-03-19 14:25:20,3059097882406,3059097882406,2020-03-19 14:25:21,2020-03-19 14:49:20,24,8,8,1,1,2
2020-03-07 21:00:45,6609509231111,6609509231111,2020-03-07 21:00:46,2020-03-07 22:26:45,86,4,4,4,4,1
2020-03-12 08:25:43,5641756831201,5641756831201,2020-03-12 08:25:44,2020-03-12 09:29:43,64,5,5,7,7,1
2020-03-02 21:05:54,5989770670570,5989770670570,2020-03-02 21:05:55,2020-03-02 21:46:54,41,1,1,2,2,2
2020-03-01 04:17:01,5362217983447,5362217983447,2020-03-01 04:17:02,2020-03-01 04:40:01,23,6,6,3,3,1
2020-03-30 07:54:58,7415859927424,7415859927424,2020-03-30 07:54:59,2020-03-30 08:04:58,10,3,3,4,4,2
2020-03-30 19:11:41,8315716806883,8315716806883,2020-03-30 19:11:42,2020-03-30 19:11:41,0,2,2,8,8,1
2020-03-18 22:53:53,6324898594649,6324898594649,2020-03-18 22:53:54,2020-03-18 23:43:53,50,4,4,7,7,1
2020-03-26 14:25:43,0836041034978,0836041034978,2020-03-26 14:25:44,2020-03-26 16:01:43,96,0,0,2,2,1
2020-03-07 02:23:44,7480628711975,7480628711975,2020-03-07 02:23:45,2020-03-07 02:56:44,33,7,7,0,0,1
2020-03-12 11:02:22,9857093255236,9857093255236,2020-03-12 11:02:23,2020-03-12 12:15:22,73,9,9,7,7,2
2020-03-12 20:01:26,2226814613451,2226814613451,2020-03-12 20:01:27,2020-03-12 21:21:26,80,4,4,0,0,2
2020-03-03 08:34:58,2984234924878,2984234924878,2020-03-03 08:34:59,2020-03-03 09:13:58,39,2,2,2,2,2
2020-03-06 10:52:03,0135387908101,0135387908101,2020-03-06 10:52:04,2020-03-06 10:55:03,3,4,4,7,7,1
2020-03-13 19:44:24,8754958504104,8754958504104,2020-03-13 19:44:25,2020-03-13 21:05:24,81,8,8,7,7,1
2020-03-30 18:39:36,8400316815961,8400316815961,2020-03-30 18:39:37,2020-03-30 20:11:36,92,6,6,7,7,2
2020-03-01 10:02:18,2901670403799,2901670403799,2020-03-01 10:02:19,2020-03-01 11:41:18,99,2,2,4,4,2
2020-03-19 17:16:33,5443622725731,5443622725731,2020-03-19 17:16:34,2020-03-19 18:25:33,69,3,3,2,2,1
2020-03-22 14:26:18,4138496096982,4138496096982,2020-03-22 14:26:19,2020-03-22 14:42:18,16,3,3,1,1,2
2020-03-24 19:57:52,0431768108734,0431768108734,2020-03-24 19:57:53,2020-03-24 19:59:52,2,6,6,7,7,2
2020-03-22 01:36:27,0910773763946,0910773763946,2020-03-22 01:36:28,2020-03-22 02:00:27,24,3,3,2,2,2
2020-03-27 02:35:36,8445396950656,8445396950656,2020-03-27 02:35:37,2020-03-27 02:43:36,8,8,8,8,8,1
2020-03-12 03:32:35,3890585587648,3890585587648,2020-03-12 03:32:36,2020-03-12 04:35:35,63,6,6,7,7,1
2020-03-21 10:56:58,1866304371410,1866304371410,2020-03-21 10:56:59,2020-03-21 11:52:58,56,8,8,2,2,2
2020-03-12 21:46:34,6267543496379,6267543496379,2020-03-12 21:46:35,2020-03-12 23:10:34,84,3,3,5,5,1
2020-03-20 06:08:56,0475348376005,0475348376005,2020-03-20 06:08:57,2020-03-20 06:12:56,4,9,9,4,4,1
2020-03-13 02:50:18,3228646986405,3228646986405,2020-03-13 02:50:19,2020-03-13 03:31:18,41,8,8,3,3,1
2020-03-26 21:53:37,5529567219099,5529567219099,2020-03-26 21:53:38,2020-03-26 22:07:37,14,3,3,9,9,1
2020-03-27 10:31:37,0246541639313,0246541639313,2020-03-27 10:31:38,2020-03-27 10:40:37,9,8,8,5,5,2
2020-03-17 20:18:29,0525943121923,0525943121923,2020-03-17 20:18:30,2020-03-17 20:30:29,12,6,6,2,2,1
2020-03-04 13:00:21,4806090610131,4806090610131,2020-03-04 13:00:22,2020-03-04 14:28:21,88,5,5,4,4,2
2020-03-02 13:01:41,4196105892934,4196105892934,2020-03-02 13:01:42,2020-03-02 13:31:41,30,9,9,6,6,1
2020-03-05 04:41:36,4274802814400,4274802814400,2020-03-05 04:41:37,2020-03-05 05:36:36,55,2,2,0,0,1
2020-03-24 18:55:37,8208358875238,8208358875238,2020-03-24 18:55:38,2020-03-24 19:42:37,47,5,5,8,8,2
2020-03-23 16:57:02,8930539581789,8930539581789,2020-03-23 16:57:03,2020-03-23 17:05:02,8,3,3,2,2,1
2020-03-24 11:46:26,7078478782377,7078478782377,2020-03-24 11:46:27,2020-03-24 13:12:26,86,2,2,5,5,2
2020-03-04 15:43:14,4528746916684,4528746916684,2020-03-04 15:43:15,2020-03-04 16:13:14,30,5,5,7,7,1
2020-03-02 14:37:04,4142961713196,4142961713196,2020-03-02 14:37:05,2020-03-02 15:24:04,47,5,5,0,0,1
2020-03-25 17:37:47,0896865266362,0896865266362,2020-03-25 17:37:48,2020-03-25 18:58:47,81,5,5,9,9,1
2020-03-13 05:46:49,1079692258605,1079692258605,2020-03-13 05:46:50,2020-03-13 05:51:49,5,9,9,6,6,2
2020-03-30 13:48:47,9781878527632,9781878527632,2020-03-30 13:48:48,2020-03-30 14:59:47,71,0,0,9,9,1
2020-03-07 21:05:46,9049768388773,9049768388773,2020-03-07 21:05:47,2020-03-07 21:09:46,4,1,1,0,0,1
2020-03-23 00:43:49,0354879344636,0354879344636,2020-03-23 00:43:50,2020-03-23 02:14:49,91,4,4,4,4,2
2020-03-18 01:16:51,7140512157278,7140512157278,2020-03-18 01:16:52,2020-03-18 02:42:51,86,1,1,0,0,1
2020-03-12 18:01:48,5440531870784,5440531870784,2020-03-12 18:01:49,2020-03-12 19:03:48,62,8,8,5,5,1
2020-03-11 06:17:09,2215897464282,2215897464282,2020-03-11 06:17:10,2020-03-11 07:41:09,84,4,4,9,9,2
2020-03-18 09:45:52,9712634924458,9712634924458,2020-03-18 09:45:53,2020-03-18 10:20:52,35,8,8,5,5,1
2020-03-22 15:05:23,8012807293941,8012807293941,2020-03-22 15:05:24,2020-03-22 15:06:23,1,5,5,7,7,1
2020-03-01 09:54:14,4406388978109,4406388978109,2020-03-01 09:54:15,2020-03-01 10:50:14,56,4,4,7,7,1
2020-03-07 08:53:08,4685719446463,4685719446463,2020-03-07 08:53:09,2020-03-07 10:20:08,87,1,1,2,2,2
2020-03-27 18:03:30,8219707079987,8219707079987,2020-03-27 18:03:31,2020-03-27 18:24:30,21,2,2,8,8,1
2020-03-03 05:31:51,1751543040076,1751543040076,2020-03-03 05:31:52,2020-03-03 06:49:51,78,9,9,9,9,2
2020-03-01 03:45:40,0029398932711,0029398932711,2020-03-01 03:45:41,2020-03-01 03:59:40,14,8,8,9,9,1
2020-03-24 08:32:40,8492426423607,8492426423607,2020-03-24 08:32:41,2020-03-24 10:06:40,94,1,1,6,6,1
2020-03-15 21:02:49,5103349582023,5103349582023,2020-03-15 21:02:50,2020-03-15 22:38:49,96,3,3,2,2,1
2020-03-24 20:26:13,6492997056308,6492997056308,2020-03-24 20:26:14,2020-03-24 20:52:13,26,1,1,1,1,2
2020-03-22 13:54:17,9796334397009,9796334397009,2020-03-22 13:54:18,2020-03-22 15:13:17,79,9,9,5,5,2
2020-03-23 07:31:17,9911699424584,9911699424584,2020-03-23 07:31:18,2020-03-23 09:07:17,96,6,6,8,8,1
2020-03-27 13:11:20,4946548330222,4946548330222,2020-03-27 13:11:21,2020-03-27 14:30:20,79,4,4,3,3,1
2020-03-17 10:19:27,4127549554116,4127549554116,2020-03-17 10:19:28,2020-03-17 11:23:27,64,2,2,3,3,1
2020-03-27 09:38:02,7959326476069,7959326476069,2020-03-27 09:38:03,2020-03-27 10:30:02,52,6,6,9,9,1
2020-03-22 07:59:24,8498539280076,8498539280076,2020-03-22 07:59:25,2020-03-22 09:01:24,62,6,6,0,0,1
2020-03-12 14:27:38,7759289210090,7759289210090,2020-03-12 14:27:39,2020-03-12 16:00:38,93,8,8,7,7,1
2020-03-29 03:24:20,7023024065436,7023024065436,2020-03-29 03:24:21,2020-03-29 05:01:20,97,6,6,6,6,2
2020-03-21 23:39:40,6722610450069,6722610450069,2020-03-21 23:39:41,2020-03-22 01:06:40,87,6,6,2,2,2
2020-03-02 08:46:06,6058923899725,6058923899725,2020-03-02 08:46:07,2020-03-02 09:29:06,43,6,6,2,2,2
2020-03-23 03:48:07,9516206359226,9516206359226,2020-03-23 03:48:08,2020-03-23 04:31:07,43,3,3,4,4,1
2020-03-21 00:47:06,0557289494203,0557289494203,2020-03-21 00:47:07,2020-03-21 01:15:06,28,5,5,4,4,2
2020-03-12 04:45:25,0997045075010,0997045075010,2020-03-12 04:45:26,2020-03-12 05:40:25,55,1,1,7,7,2
2020-03-17 04:27:14,8877776745743,8877776745743,2020-03-17 04:27:15,2020-03-17 05:25:14,58,7,7,3,3,2
2020-03-01 21:59:01,4579660181337,4579660181337,2020-03-01 21:59:02,2020-03-01 22:42:01,43,8,8,3,3,1
2020-03-02 10:28:27,9990983357379,9990983357379,2020-03-02 10:28:28,2020-03-02 11:27:27,59,8,8,3,3,2
2020-03-05 04:23:53,3483891919967,3483891919967,2020-03-05 04:23:54,2020-03-05 05:23:53,60,5,5,9,9,2
2020-03-27 19:04:01,4247800462308,4247800462308,2020-03-27 19:04:02,2020-03-27 19:29:01,25,8,8,3,3,2
2020-03-16 09:32:08,8822432645137,8822432645137,2020-03-16 09:32:09,2020-03-16 10:39:08,67,8,8,1,1,1
2020-03-16 21:55:39,8834552600418,8834552600418,2020-03-16 21:55:40,2020-03-16 22:26:39,31,0,0,5,5,1
2020-03-29 05:04:48,8504846207847,8504846207847,2020-03-29 05:04:49,2020-03-29 05:31:48,27,6,6,6,6,2
2020-03-02 05:34:48,4438712820710,4438712820710,2020-03-02 05:34:49,2020-03-02 06:08:48,34,1,1,8,8,1
2020-03-02 23:13:24,2291835325264,2291835325264,2020-03-02 23:13:25,2020-03-02 23:55:24,42,3,3,8,8,2
2020-03-25 13:13:53,1341172220052,1341172220052,2020-03-25 13:13:54,2020-03-25 13:46:53,33,6,6,9,9,2
2020-03-29 03:25:10,1000808916797,1000808916797,2020-03-29 03:25:11,2020-03-29 04:30:10,65,2,2,8,8,2
2020-03-14 07:12:16,6455613789436,6455613789436,2020-03-14 07:12:17,2020-03-14 08:14:16,62,1,1,0,0,1
2020-03-17 20:25:45,1319036566123,1319036566123,2020-03-17 20:25:46,2020-03-17 22:02:45,97,7,7,3,3,2
2020-03-16 07:43:10,5124949756467,5124949756467,2020-03-16 07:43:11,2020-03-16 08:41:10,58,6,6,1,1,1
2020-03-22 09:16:23,9768089528013,9768089528013,2020-03-22 09:16:24,2020-03-22 09:37:23,21,1,1,8,8,1
2020-03-10 00:32:37,9352497651266,9352497651266,2020-03-10 00:32:38,2020-03-10 00:33:37,1,2,2,6,6,2
2020-03-09 11:20:27,7721875400577,7721875400577,2020-03-09 11:20:28,2020-03-09 12:13:27,53,6,6,9,9,1
2020-03-05 11:11:53,4787593464081,4787593464081,2020-03-05 11:11:54,2020-03-05 11:46:53,35,4,4,3,3,2
2020-03-15 12:54:47,3404839571046,3404839571046,2020-03-15 12:54:48,2020-03-15 14:28:47,94,9,9,1,1,1
2020-03-09 17:26:37,1800684192346,1800684192346,2020-03-09 17:26:38,2020-03-09 19:05:37,99,4,4,6,6,2
2020-03-27 07:13:50,1579760874466,1579760874466,2020-03-27 07:13:51,2020-03-27 08:07:50,54,6,6,7,7,1
2020-03-22 18:38:22,4214488478048,4214488478048,2020-03-22 18:38:23,2020-03-22 20:07:22,89,8,8,4,4,2
2020-03-11 20:18:41,0399285297663,0399285297663,2020-03-11 20:18:42,2020-03-11 21:23:41,65,8,8,8,8,2
2020-03-09 08:10:51,7107734770410,7107734770410,2020-03-09 08:10:52,2020-03-09 09:14:51,64,8,8,6,6,1
2020-03-14 03:49:15,9389065327133,9389065327133,2020-03-14 03:49:16,2020-03-14 04:22:15,33,8,8,9,9,1
2020-03-02 02:46:32,3267778960302,3267778960302,2020-03-02 02:46:33,2020-03-02 04:17:32,91,2,2,8,8,1
2020-03-17 09:53:43,3258455397790,3258455397790,2020-03-17 09:53:44,2020-03-17 10:30:43,37,4,4,4,4,2
2020-03-29 15:37:22,2488695030341,2488695030341,2020-03-29 15:37:23,2020-03-29 17:06:22,89,9,9,6,6,1
2020-03-29 18:59:00,5517084001971,5517084001971,2020-03-29 18:59:01,2020-03-29 19:11:00,12,9,9,6,6,2
2020-03-01 03:08:02,0605394043716,0605394043716,2020-03-01 03:08:03,2020-03-01 03:19:02,11,3,3,1,1,1
2020-03-29 10:08:43,6414712633829,6414712633829,2020-03-29 10:08:44,2020-03-29 11:23:43,75,7,7,4,4,1
2020-03-11 04:30:13,9112924258329,9112924258329,2020-03-11 04:30:14,2020-03-11 04:47:13,17,6,6,9,9,2
2020-03-20 06:17:54,7896714569348,7896714569348,2020-03-20 06:17:55,2020-03-20 07:39:54,82,8,8,5,5,2
2020-03-12 01:13:06,7299618789950,7299618789950,2020-03-12 01:13:07,2020-03-12 01:40:06,27,1,1,7,7,2
2020-03-16 10:30:49,1564856867925,1564856867925,2020-03-16 10:30:50,2020-03-16 12:07:49,97,9,9,9,9,2
2020-03-23 20:47:06,5038485509226,5038485509226,2020-03-23 20:47:07,2020-03-23 21:16:06,29,0,0,5,5,2
2020-03-23 07:48:43,2003569234382,2003569234382,2020-03-23 07:48:44,2020-03-23 08:38:43,50,5,5,0,0,1
2020-03-04 11:25:42,4491108006195,4491108006195,2020-03-04 11:25:43,2020-03-04 11:57:42,32,9,9,3,3,1
2020-03-14 10:32:02,0171865871570,0171865871570,2020-03-14 10:32:03,2020-03-14 11:36:02,64,8,8,2,2,2
2020-03-15 12:07:18,7990674761715,7990674761715,2020-03-15 12:07:19,2020-03-15 12:54:18,47,8,8,8,8,1
2020-03-11 06:54:44,0620561338226,0620561338226,2020-03-11 06:54:45,2020-03-11 08:20:44,86,1,1,0,0,2
2020-03-05 06:52:00,8696049779728,8696049779728,2020-03-05 06:52:01,2020-03-05 07:26:00,34,1,1,6,6,1
2020-03-30 00:00:45,4818543222928,4818543222928,2020-03-30 00:00:46,2020-03-30 00:53:45,53,8,8,9,9,1
2020-03-08 07:46:02,6096021149614,6096021149614,2020-03-08 07:46:03,2020-03-08 08:33:02,47,2,2,1,1,2
2020-03-08 00:32:14,5870300669573,5870300669573,2020-03-08 00:32:15,2020-03-08 01:36:14,64,0,0,1,1,1
2020-03-14 01:20:17,0346645421928,0346645421928,2020-03-14 01:20:18,2020-03-14 01:32:17,12,7,7,0,0,2
2020-03-08 08:08:18,4750344419124,4750344419124,2020-03-08 08:08:19,2020-03-08 08:23:18,15,2,2,4,4,2
2020-03-18 23:06:15,8196235467050,8196235467050,2020-03-18 23:06:16,2020-03-19 00:17:15,71,5,5,2,2,1
2020-03-04 11:07:31,5414140031683,5414140031683,2020-03-04 11:07:32,2020-03-04 12:20:31,73,9,9,7,7,2
2020-03-09 15:08:38,1852324262546,1852324262546,2020-03-09 15:08:39,2020-03-09 16:11:38,63,9,9,7,7,2
2020-03-05 18:14:19,6396670694723,6396670694723,2020-03-05 18:14:20,2020-03-05 18:40:19,26,3,3,7,7,2
2020-03-02 01:41:42,9324031163968,9324031163968,2020-03-02 01:41:43,2020-03-02 02:42:42,61,3,3,1,1,1
2020-03-11 17:46:56,4600085534747,4600085534747,2020-03-11 17:46:57,2020-03-11 17:48:56,2,3,3,5,5,2
2020-03-04 19:28:15,5423644262510,5423644262510,2020-03-04 19:28:16,2020-03-04 20:43:15,75,2,2,9,9,2
2020-03-25 14:00:19,6864847770839,6864847770839,2020-03-25 14:00:20,2020-03-25 14:49:19,49,6,6,3,3,2
