start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
2018-10-22 04:11:42,2790672667171,2790672667171,2018-10-22 04:11:43,2018-10-22 04:40:42,29,1,1,2,2,1
2018-10-03 06:25:16,3662220640606,3662220640606,2018-10-03 06:25:17,2018-10-03 07:20:16,55,0,0,7,7,2
2018-10-16 20:43:59,6184553986246,6184553986246,2018-10-16 20:44:00,2018-10-16 21:54:59,71,0,0,3,3,1
2018-10-20 08:39:50,2059322939601,2059322939601,2018-10-20 08:39:51,2018-10-20 09:56:50,77,2,2,5,5,2
2018-10-21 23:24:22,5069256782045,5069256782045,2018-10-21 23:24:23,2018-10-21 23:51:22,27,6,6,8,8,1
2018-10-21 01:19:01,6946727412578,6946727412578,2018-10-21 01:19:02,2018-10-21 02:16:01,57,5,5,3,3,1
2018-10-18 20:13:10,5935695962689,5935695962689,2018-10-18 20:13:11,2018-10-18 21:41:10,88,9,9,8,8,1
2018-10-16 14:40:29,1806564526576,1806564526576,2018-10-16 14:40:30,2018-10-16 15:10:29,30,4,4,6,6,2
2018-10-19 00:05:23,5754694507641,5754694507641,2018-10-19 00:05:24,2018-10-19 00:23:23,18,4,4,2,2,1
2018-10-14 23:54:16,1689046290863,1689046290863,2018-10-14 23:54:17,2018-10-15 01:21:16,87,5,5,8,8,2
2018-10-26 00:09:48,4825854440004,4825854440004,2018-10-26 00:09:49,2018-10-26 01:22:48,73,8,8,2,2,1
2018-10-09 22:46:29,3859354323609,3859354323609,2018-10-09 22:46:30,2018-10-09 23:30:29,44,1,1,3,3,2
2018-10-06 10:38:29,1774469521507,1774469521507,2018-10-06 10:38:30,2018-10-06 11:47:29,69,9,9,5,5,1
2018-10-21 22:20:48,9196763343336,9196763343336,2018-10-21 22:20:49,2018-10-21 22:33:48,13,9,9,4,4,2
2018-10-26 11:46:05,5628244061816,5628244061816,2018-10-26 11:46:06,2018-10-26 12:28:05,42,7,7,0,0,1
2018-10-29 05:00:56,2430660935216,2430660935216,2018-10-29 05:00:57,2018-10-29 05:28:56,28,2,2,9,9,2
2018-10-12 09:36:16,1747518219851,1747518219851,2018-10-12 09:36:17,2018-10-12 09:51:16,15,9,9,5,5,2
2018-10-16 18:35:11,7926473997059,7926473997059,2018-10-16 18:35:12,2018-10-16 18:54:11,19,4,4,0,0,1
2018-10-11 07:49:26,5383624262222,5383624262222,2018-10-11 07:49:27,2018-10-11 08:03:26,14,4,4,3,3,1
2018-10-19 18:12:18,2061397152784,2061397152784,2018-10-19 18:12:19,2018-10-19 19:36:18,84,2,2,1,1,1
2018-10-25 23:35:53,0263441468697,0263441468697,2018-10-25 23:35:54,2018-10-25 23:35:53,0,7,7,1,1,1
2018-10-21 04:33:10,3848352552565,3848352552565,2018-10-21 04:33:11,2018-10-21 05:50:10,77,2,2,0,0,1
2018-10-25 20:51:54,7833723472932,7833723472932,2018-10-25 20:51:55,2018-10-25 22:03:54,72,2,2,6,6,2
2018-10-12 14:00:29,1442422199789,1442422199789,2018-10-12 14:00:30,2018-10-12 14:15:29,15,6,6,9,9,1
2018-10-27 09:37:51,2813419290046,2813419290046,2018-10-27 09:37:52,2018-10-27 10:42:51,65,1,1,3,3,2
2018-10-26 19:32:57,2680350827089,2680350827089,2018-10-26 19:32:58,2018-10-26 20:44:57,72,2,2,9,9,2
2018-10-07 20:17:22,5153629338640,5153629338640,2018-10-07 20:17:23,2018-10-07 20:19:22,2,2,2,4,4,2
2018-10-18 14:48:19,0223409457859,0223409457859,2018-10-18 14:48:20,2018-10-18 15:53:19,65,3,3,0,0,2
2018-10-01 22:01:52,4368985824964,4368985824964,2018-10-01 22:01:53,2018-10-01 22:30:52,29,5,5,8,8,1
2018-10-15 23:56:00,1065222200606,1065222200606,2018-10-15 23:56:01,2018-10-16 00:30:00,34,2,2,4,4,2
2018-10-04 23:30:52,8392144506822,8392144506822,2018-10-04 23:30:53,2018-10-05 00:29:52,59,4,4,8,8,1
2018-10-20 02:14:28,2714104474538,2714104474538,2018-10-20 02:14:29,2018-10-20 03:03:28,49,7,7,4,4,2
2018-10-21 01:20:28,7582792873716,7582792873716,2018-10-21 01:20:29,2018-10-21 01:31:28,11,9,9,9,9,2
2018-10-29 21:32:09,5408444753691,5408444753691,2018-10-29 21:32:10,2018-10-29 22:32:09,60,9,9,1,1,2
2018-10-22 11:42:16,9090542155465,9090542155465,2018-10-22 11:42:17,2018-10-22 12:03:16,21,7,7,3,3,1
2018-10-07 07:05:35,9727224089159,9727224089159,2018-10-07 07:05:36,2018-10-07 08:29:35,84,2,2,9,9,2
2018-10-24 17:36:20,5267860507627,5267860507627,2018-10-24 17:36:21,2018-10-24 18:39:20,63,1,1,8,8,1
2018-10-11 18:42:51,4356703511694,4356703511694,2018-10-11 18:42:52,2018-10-11 19:15:51,33,3,3,3,3,1
2018-10-09 03:41:02,3990881803365,3990881803365,2018-10-09 03:41:03,2018-10-09 05:13:02,92,4,4,8,8,1
2018-10-08 15:17:22,6848649317651,6848649317651,2018-10-08 15:17:23,2018-10-08 15:25:22,8,7,7,9,9,2
2018-10-07 01:27:56,5126533009485,5126533009485,2018-10-07 01:27:57,2018-10-07 02:08:56,41,4,4,6,6,1
2018-10-12 21:38:54,5863587244440,5863587244440,2018-10-12 21:38:55,2018-10-12 22:01:54,23,1,1,9,9,2
2018-10-29 07:03:47,3830735498901,3830735498901,2018-10-29 07:03:48,2018-10-29 07:06:47,3,8,8,0,0,1
2018-10-20 10:50:11,9324694440034,9324694440034,2018-10-20 10:50:12,2018-10-20 12:27:11,97,0,0,4,4,2
2018-10-03 00:15:38,3592928181263,3592928181263,2018-10-03 00:15:39,2018-10-03 00:46:38,31,3,3,8,8,1
2018-10-03 06:44:09,9347204161748,9347204161748,2018-10-03 06:44:10,2018-10-03 07:06:09,22,2,2,0,0,1
2018-10-11 03:32:40,5485649429677,5485649429677,2018-10-11 03:32:41,2018-10-11 03:48:40,16,8,8,3,3,1
2018-10-23 16:50:14,8834612426840,8834612426840,2018-10-23 16:50:15,2018-10-23 17:54:14,64,4,4,2,2,2
2018-10-06 16:55:26,9823388218424,9823388218424,2018-10-06 16:55:27,2018-10-06 18:26:26,91,2,2,5,5,1
2018-10-03 08:05:24,4380608384085,4380608384085,2018-10-03 08:05:25,2018-10-03 08:14:24,9,2,2,1,1,2
2018-10-09 10:49:28,1961021896681,1961021896681,2018-10-09 10:49:29,2018-10-09 11:35:28,46,0,0,0,0,1
2018-10-12 20:28:37,3638878335992,3638878335992,2018-10-12 20:28:38,2018-10-12 21:26:37,58,3,3,2,2,2
2018-10-22 23:22:31,0797399750228,0797399750228,2018-10-22 23:22:32,2018-10-23 00:27:31,65,5,5,9,9,1
2018-10-09 05:16:49,8581171520964,8581171520964,2018-10-09 05:16:50,2018-10-09 06:06:49,50,0,0,9,9,2
2018-10-27 06:30:22,7836978998600,7836978998600,2018-10-27 06:30:23,2018-10-27 08:02:22,92,7,7,8,8,1
2018-10-08 13:28:03,0147905684235,0147905684235,2018-10-08 13:28:04,2018-10-08 14:47:03,79,7,7,1,1,1
2018-10-19 00:30:42,6049156464149,6049156464149,2018-10-19 00:30:43,2018-10-19 01:57:42,87,7,7,1,1,2
2018-10-15 07:53:36,2851676753468,2851676753468,2018-10-15 07:53:37,2018-10-15 08:38:36,45,9,9,7,7,1
2018-10-26 16:56:22,2907390963989,2907390963989,2018-10-26 16:56:23,2018-10-26 17:53:22,57,2,2,4,4,2
2018-10-24 09:23:44,4663488233402,4663488233402,2018-10-24 09:23:45,2018-10-24 10:56:44,93,4,4,4,4,1
2018-10-05 09:22:12,8848505222818,8848505222818,2018-10-05 09:22:13,2018-10-05 09:24:12,2,9,9,7,7,2
2018-10-09 06:04:25,9427702939862,9427702939862,2018-10-09 06:04:26,2018-10-09 07:21:25,77,5,5,5,5,2
2018-10-09 10:31:47,2900356380358,2900356380358,2018-10-09 10:31:48,2018-10-09 10:58:47,27,9,9,8,8,1
2018-10-02 13:56:51,7813620864666,7813620864666,2018-10-02 13:56:52,2018-10-02 15:21:51,85,2,2,8,8,2
2018-10-27 09:56:48,2067285438301,2067285438301,2018-10-27 09:56:49,2018-10-27 10:56:48,60,0,0,9,9,1
2018-10-09 12:49:53,0073018945042,0073018945042,2018-10-09 12:49:54,2018-10-09 13:29:53,40,5,5,9,9,1
2018-10-12 13:55:26,0892437564565,0892437564565,2018-10-12 13:55:27,2018-10-12 15:10:26,75,7,7,9,9,2
2018-10-07 18:33:28,2785212672556,2785212672556,2018-10-07 18:33:29,2018-10-07 19:10:28,37,8,8,2,2,2
2018-10-20 18:57:47,9600311085069,9600311085069,2018-10-20 18:57:48,2018-10-20 19:49:47,52,7,7,5,5,2
2018-10-17 02:21:18,5798682945538,5798682945538,2018-10-17 02:21:19,2018-10-17 03:09:18,48,1,1,7,7,2
2018-10-24 03:25:20,5555919504228,5555919504228,2018-10-24 03:25:21,2018-10-24 03:26:20,1,5,5,0,0,1
2018-10-28 12:52:47,1192924971365,1192924971365,2018-10-28 12:52:48,2018-10-28 13:23:47,31,4,4,4,4,2
2018-10-01 09:36:15,8650640324893,8650640324893,2018-10-01 09:36:16,2018-10-01 10:43:15,67,4,4,4,4,1
2018-10-02 20:42:52,6893626333746,6893626333746,2018-10-02 20:42:53,2018-10-02 21:26:52,44,1,1,9,9,2
2018-10-22 12:13:33,4300538921600,4300538921600,2018-10-22 12:13:34,2018-10-22 13:45:33,92,1,1,1,1,1
2018-10-14 13:53:07,1984058566020,1984058566020,2018-10-14 13:53:08,2018-10-14 14:54:07,61,9,9,3,3,1
2018-10-26 23:23:41,6157842699869,6157842699869,2018-10-26 23:23:42,2018-10-27 00:55:41,92,9,9,9,9,2
2018-10-26 03:13:53,3821891289874,3821891289874,2018-10-26 03:13:54,2018-10-26 04:07:53,54,2,2,8,8,2
2018-10-08 23:53:58,5468481645839,5468481645839,2018-10-08 23:53:59,2018-10-09 00:20:58,27,6,6,5,5,2
2018-10-04 07:57:47,6887977883370,6887977883370,2018-10-04 07:57:48,2018-10-04 08:04:47,7,6,6,7,7,2
2018-10-30 22:40:59,7973964375871,7973964375871,2018-10-30 22:41:00,2018-10-30 22:49:59,9,9,9,9,9,1
2018-10-19 02:28:42,0975008081799,0975008081799,2018-10-19 02:28:43,2018-10-19 03:57:42,89,7,7,9,9,2
2018-10-03 18:12:03,4798754191963,4798754191963,2018-10-03 18:12:04,2018-10-03 18:30:03,18,2,2,5,5,2
2018-10-06 04:33:41,8949697422156,8949697422156,2018-10-06 04:33:42,2018-10-06 05:05:41,32,5,5,8,8,1
2018-10-01 10:03:28,0308665453229,0308665453229,2018-10-01 10:03:29,2018-10-01 11:39:28,96,6,6,6,6,2
2018-10-11 21:28:28,4251729826401,4251729826401,2018-10-11 21:28:29,2018-10-11 21:56:28,28,8,8,5,5,2
2018-10-16 00:21:09,3094067560560,3094067560560,2018-10-16 00:21:10,2018-10-16 01:37:09,76,8,8,3,3,2
2018-10-07 08:13:59,9957012832818,9957012832818,2018-10-07 08:14:00,2018-10-07 09:03:59,50,4,4,9,9,2
2018-10-30 04:28:56,1309184462274,1309184462274,2018-10-30 04:28:57,2018-10-30 04:39:56,11,0,0,1,1,1
2018-10-04 02:16:14,5714077307456,5714077307456,2018-10-04 02:16:15,2018-10-04 02:35:14,19,2,2,5,5,1
2018-10-27 06:03:24,7262411563977,7262411563977,2018-10-27 06:03:25,2018-10-27 07:15:24,72,6,6,2,2,2
2018-10-18 11:31:37,1815665518642,1815665518642,2018-10-18 11:31:38,2018-10-18 12:15:37,44,7,7,1,1,1
2018-10-17 22:04:18,7661480227908,7661480227908,2018-10-17 22:04:19,2018-10-17 23:07:18,63,1,1,3,3,1
2018-10-29 21:10:16,8288684253047,8288684253047,2018-10-29 21:10:17,2018-10-29 21:39:16,29,9,9,9,9,1
2018-10-20 19:47:40,2507312740878,2507312740878,2018-10-20 19:47:41,2018-10-20 20:14:40,27,1,1,8,8,2
2018-10-08 07:48:29,9717803736217,9717803736217,2018-10-08 07:48:30,2018-10-08 08:03:29,15,6,6,9,9,2
2018-10-24 11:04:04,3535238920904,3535238920904,2018-10-24 11:04:05,2018-10-24 11:42:04,38,4,4,9,9,1
2018-10-04 14:05:36,7190454083800,7190454083800,2018-10-04 14:05:37,2018-10-04 14:50:36,45,8,8,0,0,1
2018-10-24 20:02:56,6320747203779,6320747203779,2018-10-24 20:02:57,2018-10-24 20:46:56,44,3,3,3,3,2
2018-10-30 18:33:18,9506588349548,9506588349548,2018-10-30 18:33:19,2018-10-30 20:12:18,99,1,1,2,2,2
2018-10-01 05:12:44,7426026645709,7426026645709,2018-10-01 05:12:45,2018-10-01 05:22:44,10,2,2,2,2,1
2018-10-19 20:37:55,5310182594755,5310182594755,2018-10-19 20:37:56,2018-10-19 21:04:55,27,6,6,0,0,1
2018-10-15 01:36:45,9681980127121,9681980127121,2018-10-15 01:36:46,2018-10-15 02:32:45,56,9,9,8,8,2
2018-10-15 11:26:50,7782391540262,7782391540262,2018-10-15 11:26:51,2018-10-15 12:31:50,65,9,9,5,5,2
2018-10-28 04:14:03,7328725921854,7328725921854,2018-10-28 04:14:04,2018-10-28 05:35:03,81,1,1,6,6,1
2018-10-19 23:45:15,0087171566019,0087171566019,2018-10-19 23:45:16,2018-10-20 00:01:15,16,4,4,1,1,1
2018-10-05 21:25:19,1843504891690,1843504891690,2018-10-05 21:25:20,2018-10-05 22:11:19,46,8,8,6,6,2
2018-10-15 03:06:26,8177990520469,8177990520469,2018-10-15 03:06:27,2018-10-15 03:30:26,24,6,6,0,0,2
2018-10-30 22:38:56,3929250098479,3929250098479,2018-10-30 22:38:57,2018-10-31 00:08:56,90,1,1,9,9,1
2018-10-20 05:49:44,8783245561448,8783245561448,2018-10-20 05:49:45,2018-10-20 06:27:44,38,8,8,9,9,2
2018-10-17 06:18:13,5970331957396,5970331957396,2018-10-17 06:18:14,2018-10-17 07:46:13,88,9,9,4,4,2
2018-10-15 06:35:24,9354366572426,9354366572426,2018-10-15 06:35:25,2018-10-15 07:36:24,61,3,3,6,6,2
2018-10-05 18:39:44,1599721698674,1599721698674,2018-10-05 18:39:45,2018-10-05 19:29:44,50,0,0,6,6,2
2018-10-23 16:07:00,3791376636530,3791376636530,2018-10-23 16:07:01,2018-10-23 16:45:00,38,9,9,4,4,2
2018-10-12 10:13:04,8739691110772,8739691110772,2018-10-12 10:13:05,2018-10-12 10:43:04,30,4,4,5,5,2
2018-10-03 05:55:35,8081350169063,8081350169063,2018-10-03 05:55:36,2018-10-03 06:46:35,51,4,4,0,0,1
2018-10-26 21:00:31,1287266620559,1287266620559,2018-10-26 21:00:32,2018-10-26 22:35:31,95,1,1,7,7,1
2018-10-11 07:39:37,2974657204189,2974657204189,2018-10-11 07:39:38,2018-10-11 09:11:37,92,4,4,6,6,1
2018-10-13 08:19:05,1405480425961,1405480425961,2018-10-13 08:19:06,2018-10-13 08:49:05,30,6,6,7,7,2
2018-10-20 08:21:50,3460072122416,3460072122416,2018-10-20 08:21:51,2018-10-20 09:29:50,68,7,7,2,2,2
2018-10-18 12:48:00,8439129418732,8439129418732,2018-10-18 12:48:01,2018-10-18 13:38:00,50,5,5,4,4,2
2018-10-03 23:16:39,0788425623119,0788425623119,2018-10-03 23:16:40,2018-10-04 00:45:39,89,2,2,7,7,2
2018-10-12 05:06:54,0176353811687,0176353811687,2018-10-12 05:06:55,2018-10-12 05:25:54,19,6,6,1,1,1
2018-10-30 17:07:37,6325665543675,6325665543675,2018-10-30 17:07:38,2018-10-30 17:54:37,47,5,5,9,9,2
2018-10-06 07:53:26,3050871239451,3050871239451,2018-10-06 07:53:27,2018-10-06 08:14:26,21,8,8,8,8,2
2018-10-16 23:59:23,0154177918988,0154177918988,2018-10-16 23:59:24,2018-10-17 01:12:23,73,7,7,5,5,1
2018-10-06 08:14:32,8929077974885,8929077974885,2018-10-06 08:14:33,2018-10-06 09:00:32,46,6,6,0,0,2
2018-10-25 02:56:31,6451413764469,6451413764469,2018-10-25 02:56:32,2018-10-25 04:29:31,93,0,0,2,2,2
2018-10-29 08:28:31,4683992669149,4683992669149,2018-10-29 08:28:32,2018-10-29 09:06:31,38,6,6,3,3,2
2018-10-25 15:02:10,5185625667881,5185625667881,2018-10-25 15:02:11,2018-10-25 15:58:10,56,1,1,1,1,1
2018-10-28 06:40:13,2990561886253,2990561886253,2018-10-28 06:40:14,2018-10-28 07:33:13,53,4,4,8,8,1
2018-10-28 04:24:41,8008024017376,8008024017376,2018-10-28 04:24:42,2018-10-28 05:55:41,91,9,9,7,7,1
2018-10-03 20:53:41,5453338305053,5453338305053,2018-10-03 20:53:42,2018-10-03 21:01:41,8,2,2,2,2,2
2018-10-11 17:41:03,1134589453339,1134589453339,2018-10-11 17:41:04,2018-10-11 18:07:03,26,6,6,9,9,2
2018-10-27 23:25:44,3755609633746,3755609633746,2018-10-27 23:25:45,2018-10-28 00:02:44,37,9,9,8,8,2
2018-10-09 04:15:38,8395270496976,8395270496976,2018-10-09 04:15:39,2018-10-09 04:51:38,36,1,1,8,8,2
2018-10-09 23:27:37,2408552196151,2408552196151,2018-10-09 23:27:38,2018-10-10 01:01:37,94,9,9,1,1,2
2018-10-09 05:07:01,5310729973946,5310729973946,2018-10-09 05:07:02,2018-10-09 05:28:01,21,3,3,2,2,1
2018-10-05 18:34:32,9303169815915,9303169815915,2018-10-05 18:34:33,2018-10-05 20:00:32,86,8,8,0,0,1
2018-10-30 11:58:15,6031258097634,6031258097634,2018-10-30 11:58:16,2018-10-30 12:06:15,8,4,4,2,2,2
2018-10-07 01:58:20,9270903280036,9270903280036,2018-10-07 01:58:21,2018-10-07 03:21:20,83,8,8,7,7,2
2018-10-24 14:22:21,4770959733034,4770959733034,2018-10-24 14:22:22,2018-10-24 15:51:21,89,0,0,8,8,2
2018-10-04 06:56:57,9268177722175,9268177722175,2018-10-04 06:56:58,2018-10-04 08:18:57,82,7,7,4,4,2
2018-10-09 12:01:54,6260959179129,6260959179129,2018-10-09 12:01:55,2018-10-09 13:16:54,75,3,3,2,2,2
2018-10-12 06:32:45,3025421711685,3025421711685,2018-10-12 06:32:46,2018-10-12 07:45:45,73,8,8,7,7,2
2018-10-24 11:37:03,9194303838565,9194303838565,2018-10-24 11:37:04,2018-10-24 12:51:03,74,4,4,6,6,2
2018-10-11 07:39:46,0539560489928,0539560489928,2018-10-11 07:39:47,2018-10-11 08:33:46,54,4,4,4,4,2
2018-10-09 00:24:31,4328486771214,4328486771214,2018-10-09 00:24:32,2018-10-09 01:52:31,88,9,9,4,4,1
2018-10-09 06:30:29,1072625644301,1072625644301,2018-10-09 06:30:30,2018-10-09 07:04:29,34,0,0,8,8,2
2018-10-04 12:20:03,6766053574927,6766053574927,2018-10-04 12:20:04,2018-10-04 12:41:03,21,7,7,8,8,1
2018-10-13 04:02:22,3476271051967,3476271051967,2018-10-13 04:02:23,2018-10-13 05:36:22,94,1,1,1,1,1
2018-10-05 00:19:13,0087407987250,0087407987250,2018-10-05 00:19:14,2018-10-05 00:26:13,7,6,6,1,1,2
2018-10-12 11:09:57,0161715213927,0161715213927,2018-10-12 11:09:58,2018-10-12 12:15:57,66,2,2,1,1,1
2018-10-01 11:02:25,5371879183779,5371879183779,2018-10-01 11:02:26,2018-10-01 12:13:25,71,7,7,5,5,1
2018-10-15 20:27:10,8563833825131,8563833825131,2018-10-15 20:27:11,2018-10-15 20:35:10,8,2,2,8,8,2
2018-10-10 14:53:23,4140034702901,4140034702901,2018-10-10 14:53:24,2018-10-10 16:29:23,96,5,5,0,0,2
2018-10-13 14:47:50,4731732644517,4731732644517,2018-10-13 14:47:51,2018-10-13 16:09:50,82,9,9,3,3,1
2018-10-04 15:19:34,9738268453553,9738268453553,2018-10-04 15:19:35,2018-10-04 16:47:34,88,2,2,0,0,1
2018-10-10 21:26:02,8909115200200,8909115200200,2018-10-10 21:26:03,2018-10-10 22:19:02,53,1,1,4,4,2
2018-10-07 00:51:58,7048119674986,7048119674986,2018-10-07 00:51:59,2018-10-07 01:58:58,67,5,5,4,4,1
2018-10-09 11:24:44,1204940294332,1204940294332,2018-10-09 11:24:45,2018-10-09 12:50:44,86,0,0,7,7,1
2018-10-29 15:53:03,8844952240183,8844952240183,2018-10-29 15:53:04,2018-10-29 15:58:03,5,2,2,8,8,1
2018-10-19 03:27:46,1675133664229,1675133664229,2018-10-19 03:27:47,2018-10-19 04:06:46,39,9,9,8,8,1
2018-10-20 07:43:52,7808888930795,7808888930795,2018-10-20 07:43:53,2018-10-20 09:15:52,92,7,7,7,7,1
2018-10-02 22:00:12,3873665578757,3873665578757,2018-10-02 22:00:13,2018-10-02 22:33:12,33,2,2,3,3,2
2018-10-28 16:49:24,8784132481450,8784132481450,2018-10-28 16:49:25,2018-10-28 17:38:24,49,5,5,7,7,2
2018-10-11 05:41:53,2665411738772,2665411738772,2018-10-11 05:41:54,2018-10-11 05:42:53,1,2,2,8,8,1
2018-10-26 15:53:07,7672276521649,7672276521649,2018-10-26 15:53:08,2018-10-26 17:00:07,67,1,1,6,6,1
2018-10-29 02:10:33,9874228927341,9874228927341,2018-10-29 02:10:34,2018-10-29 03:40:33,90,3,3,7,7,2
2018-10-14 19:49:53,8217526788133,8217526788133,2018-10-14 19:49:54,2018-10-14 20:27:53,38,4,4,7,7,1
2018-10-01 18:14:51,2023053773301,2023053773301,2018-10-01 18:14:52,2018-10-01 19:06:51,52,0,0,8,8,2
2018-10-17 16:51:23,6105897758861,6105897758861,2018-10-17 16:51:24,2018-10-17 17:13:23,22,4,4,9,9,2
2018-10-12 14:45:03,8517273373256,8517273373256,2018-10-12 14:45:04,2018-10-12 16:04:03,79,7,7,0,0,1
2018-10-22 05:21:42,7364759705470,7364759705470,2018-10-22 05:21:43,2018-10-22 05:35:42,14,8,8,3,3,2
2018-10-28 18:51:03,2358062418295,2358062418295,2018-10-28 18:51:04,2018-10-28 20:28:03,97,0,0,5,5,1
2018-10-30 21:11:44,0706854721413,0706854721413,2018-10-30 21:11:45,2018-10-30 22:30:44,79,5,5,9,9,1
2018-10-26 08:26:32,5494971939610,5494971939610,2018-10-26 08:26:33,2018-10-26 09:51:32,85,3,3,4,4,2
2018-10-15 08:45:42,1964868472910,1964868472910,2018-10-15 08:45:43,2018-10-15 09:05:42,20,0,0,6,6,1
2018-10-14 04:43:11,8426447699703,8426447699703,2018-10-14 04:43:12,2018-10-14 05:05:11,22,0,0,0,0,1
2018-10-12 04:43:42,9042413616686,9042413616686,2018-10-12 04:43:43,2018-10-12 04:45:42,2,9,9,8,8,1
2018-10-03 08:12:31,0693360798077,0693360798077,2018-10-03 08:12:32,2018-10-03 08:14:31,2,3,3,0,0,1
2018-10-19 09:48:10,5365017454482,5365017454482,2018-10-19 09:48:11,2018-10-19 10:32:10,44,9,9,4,4,1
2018-10-07 14:58:39,8009548902642,8009548902642,2018-10-07 14:58:40,2018-10-07 15:19:39,21,6,6,2,2,1
2018-10-05 00:47:48,2445769194922,2445769194922,2018-10-05 00:47:49,2018-10-05 01:48:48,61,9,9,8,8,2
2018-10-03 14:18:55,0581739083105,0581739083105,2018-10-03 14:18:56,2018-10-03 15:39:55,81,4,4,2,2,1
2018-10-09 00:49:04,6460839358894,6460839358894,2018-10-09 00:49:05,2018-10-09 01:42:04,53,7,7,6,6,2
2018-10-19 18:28:49,7214575551887,7214575551887,2018-10-19 18:28:50,2018-10-19 19:46:49,78,0,0,2,2,2
2018-10-28 19:29:54,7620720835070,7620720835070,2018-10-28 19:29:55,2018-10-28 19:31:54,2,2,2,1,1,2
2018-10-13 03:03:10,2222903605755,2222903605755,2018-10-13 03:03:11,2018-10-13 04:42:10,99,8,8,3,3,2
2018-10-13 14:20:28,6432242619950,6432242619950,2018-10-13 14:20:29,2018-10-13 15:27:28,67,2,2,4,4,1
2018-10-16 23:01:11,3890653728898,3890653728898,2018-10-16 23:01:12,2018-10-17 00:32:11,91,5,5,6,6,2
2018-10-27 13:13:36,2719145397199,2719145397199,2018-10-27 13:13:37,2018-10-27 14:37:36,84,2,2,3,3,2
2018-10-01 17:10:33,8875000024483,8875000024483,2018-10-01 17:10:34,2018-10-01 17:33:33,23,7,7,3,3,1
2018-10-07 16:34:47,6788524533923,6788524533923,2018-10-07 16:34:48,2018-10-07 17:07:47,33,3,3,8,8,2
2018-10-11 07:29:16,1694101495691,1694101495691,2018-10-11 07:29:17,2018-10-11 09:07:16,98,4,4,8,8,1
2018-10-09 13:26:25,9144382546752,9144382546752,2018-10-09 13:26:26,2018-10-09 13:35:25,9,4,4,5,5,2
2018-10-22 18:21:49,8833850450986,8833850450986,2018-10-22 18:21:50,2018-10-22 19:59:49,98,0,0,4,4,2
2018-10-16 07:31:53,3398176692208,3398176692208,2018-10-16 07:31:54,2018-10-16 07:59:53,28,1,1,1,1,2
2018-10-11 14:21:31,6219384234332,6219384234332,2018-10-11 14:21:32,2018-10-11 15:36:31,75,5,5,2,2,2
2018-10-10 15:46:44,0456720598669,0456720598669,2018-10-10 15:46:45,2018-10-10 17:15:44,89,7,7,0,0,1
2018-10-12 00:05:33,1544514942512,1544514942512,2018-10-12 00:05:34,2018-10-12 01:01:33,56,5,5,0,0,2
2018-10-19 18:10:12,7223965992319,7223965992319,2018-10-19 18:10:13,2018-10-19 19:30:12,80,0,0,8,8,1
2018-10-19 20:36:31,5479223169518,5479223169518,2018-10-19 20:36:32,2018-10-19 21:56:31,80,6,6,3,3,1
