start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
2018-08-11 20:40:04,1496375233131,1496375233131,2018-08-11 20:40:05,2018-08-11 20:43:04,3,7,7,9,9,1
2018-08-07 07:08:13,4195878849376,4195878849376,2018-08-07 07:08:14,2018-08-07 07:45:13,37,2,2,7,7,1
2018-08-01 22:29:06,8103851153086,8103851153086,2018-08-01 22:29:07,2018-08-01 23:23:06,54,7,7,4,4,2
2018-08-16 04:19:33,6554222807679,6554222807679,2018-08-16 04:19:34,2018-08-16 05:30:33,71,8,8,5,5,1
2018-08-04 02:34:40,3762646133289,3762646133289,2018-08-04 02:34:41,2018-08-04 03:54:40,80,3,3,1,1,1
2018-08-17 02:25:29,0904739354183,0904739354183,2018-08-17 02:25:30,2018-08-17 03:20:29,55,1,1,6,6,1
2018-08-26 23:00:11,3569428916050,3569428916050,2018-08-26 23:00:12,2018-08-26 23:51:11,51,9,9,0,0,2
2018-08-22 03:11:22,8940703936454,8940703936454,2018-08-22 03:11:23,2018-08-22 04:09:22,58,8,8,6,6,2
2018-08-12 16:49:17,7878827227165,7878827227165,2018-08-12 16:49:18,2018-08-12 17:12:17,23,6,6,0,0,1
2018-08-05 22:19:58,1890478269938,1890478269938,2018-08-05 22:19:59,2018-08-05 23:33:58,74,9,9,1,1,1
2018-08-18 05:45:06,6475850576198,6475850576198,2018-08-18 05:45:07,2018-08-18 07:22:06,97,7,7,7,7,2
2018-08-18 15:20:07,3627140557185,3627140557185,2018-08-18 15:20:08,2018-08-18 16:50:07,90,1,1,0,0,1
2018-08-22 12:25:02,1628960929651,1628960929651,2018-08-22 12:25:03,2018-08-22 13:15:02,50,5,5,5,5,2
2018-08-04 05:25:20,0281068284336,0281068284336,2018-08-04 05:25:21,2018-08-04 06:05:20,40,9,9,9,9,2
2018-08-10 03:28:16,3882254511894,3882254511894,2018-08-10 03:28:17,2018-08-10 04:19:16,51,4,4,3,3,2
2018-08-10 18:43:15,8165030091905,8165030091905,2018-08-10 18:43:16,2018-08-10 18:55:15,12,5,5,2,2,1
2018-08-23 22:15:03,1093209935810,1093209935810,2018-08-23 22:15:04,2018-08-23 22:57:03,42,1,1,5,5,2
2018-08-13 09:03:09,3484836911268,3484836911268,2018-08-13 09:03:10,2018-08-13 10:41:09,98,3,3,2,2,1
2018-08-30 15:27:06,4476782714095,4476782714095,2018-08-30 15:27:07,2018-08-30 16:06:06,39,6,6,2,2,2
2018-08-24 19:36:27,3636110240696,3636110240696,2018-08-24 19:36:28,2018-08-24 21:13:27,97,0,0,1,1,2
2018-08-27 20:56:50,1887615252595,1887615252595,2018-08-27 20:56:51,2018-08-27 21:34:50,38,2,2,4,4,2
2018-08-20 16:52:53,7380164574273,7380164574273,2018-08-20 16:52:54,2018-08-20 18:05:53,73,4,4,7,7,1
2018-08-24 18:02:04,3273806215692,3273806215692,2018-08-24 18:02:05,2018-08-24 18:57:04,55,0,0,3,3,2
2018-08-07 14:58:03,2233764543707,2233764543707,2018-08-07 14:58:04,2018-08-07 16:20:03,82,1,1,7,7,2
2018-08-02 23:19:11,4307109130693,4307109130693,2018-08-02 23:19:12,2018-08-03 00:38:11,79,1,1,7,7,2
2018-08-14 04:59:24,6694390916754,6694390916754,2018-08-14 04:59:25,2018-08-14 06:32:24,93,7,7,7,7,2
2018-08-19 20:57:08,1969381729151,1969381729151,2018-08-19 20:57:09,2018-08-19 21:33:08,36,7,7,4,4,2
2018-08-18 17:53:53,7043979080527,7043979080527,2018-08-18 17:53:54,2018-08-18 19:30:53,97,2,2,2,2,2
2018-08-26 09:34:43,1292343616061,1292343616061,2018-08-26 09:34:44,2018-08-26 10:52:43,78,6,6,7,7,1
2018-08-25 21:23:16,2819035657539,2819035657539,2018-08-25 21:23:17,2018-08-25 21:26:16,3,6,6,4,4,1
2018-08-21 14:14:33,1508598593930,1508598593930,2018-08-21 14:14:34,2018-08-21 15:05:33,51,9,9,4,4,2
2018-08-26 14:06:29,6030874897239,6030874897239,2018-08-26 14:06:30,2018-08-26 14:57:29,51,7,7,7,7,1
2018-08-19 03:07:04,8619882437499,8619882437499,2018-08-19 03:07:05,2018-08-19 04:06:04,59,5,5,8,8,2
2018-08-14 18:55:00,7186211044024,7186211044024,2018-08-14 18:55:01,2018-08-14 19:59:00,64,3,3,9,9,2
2018-08-02 19:04:06,6121474013107,6121474013107,2018-08-02 19:04:07,2018-08-02 20:25:06,81,7,7,2,2,1
2018-08-28 09:25:44,4392888935758,4392888935758,2018-08-28 09:25:45,2018-08-28 10:16:44,51,0,0,9,9,2
2018-08-14 11:10:39,7368287544126,7368287544126,2018-08-14 11:10:40,2018-08-14 11:12:39,2,6,6,6,6,2
2018-08-12 18:26:05,1715131277916,1715131277916,2018-08-12 18:26:06,2018-08-12 18:57:05,31,4,4,0,0,1
2018-08-07 01:40:00,5730971791302,5730971791302,2018-08-07 01:40:01,2018-08-07 02:10:00,30,4,4,3,3,2
2018-08-02 06:40:12,1878057721446,1878057721446,2018-08-02 06:40:13,2018-08-02 07:07:12,27,3,3,5,5,2
2018-08-25 12:06:39,0611900789166,0611900789166,2018-08-25 12:06:40,2018-08-25 12:08:39,2,7,7,7,7,2
2018-08-16 08:57:04,8142937585911,8142937585911,2018-08-16 08:57:05,2018-08-16 09:11:04,14,8,8,8,8,1
2018-08-14 18:54:42,4247078827499,4247078827499,2018-08-14 18:54:43,2018-08-14 20:33:42,99,4,4,7,7,1
2018-08-02 17:48:59,6407853440816,6407853440816,2018-08-02 17:49:00,2018-08-02 18:44:59,56,5,5,5,5,2
2018-08-01 00:08:15,0189452530811,0189452530811,2018-08-01 00:08:16,2018-08-01 01:06:15,58,5,5,7,7,1
2018-08-25 19:26:45,1951684802122,1951684802122,2018-08-25 19:26:46,2018-08-25 19:37:45,11,7,7,4,4,1
2018-08-09 23:00:42,7224744923321,7224744923321,2018-08-09 23:00:43,2018-08-09 23:01:42,1,4,4,6,6,1
2018-08-24 21:02:03,6763231037758,6763231037758,2018-08-24 21:02:04,2018-08-24 22:17:03,75,8,8,8,8,1
2018-08-07 23:39:22,2550411764979,2550411764979,2018-08-07 23:39:23,2018-08-08 01:02:22,83,4,4,3,3,2
2018-08-22 10:57:38,5499642861607,5499642861607,2018-08-22 10:57:39,2018-08-22 12:36:38,99,1,1,2,2,1
2018-08-17 21:00:24,2582991419132,2582991419132,2018-08-17 21:00:25,2018-08-17 21:56:24,56,1,1,0,0,2
2018-08-18 18:17:11,6765530489913,6765530489913,2018-08-18 18:17:12,2018-08-18 19:31:11,74,0,0,4,4,2
2018-08-21 07:16:55,5666742344469,5666742344469,2018-08-21 07:16:56,2018-08-21 07:48:55,32,5,5,1,1,2
2018-08-21 12:16:23,5206697039696,5206697039696,2018-08-21 12:16:24,2018-08-21 13:44:23,88,3,3,6,6,2
2018-08-20 18:33:20,1639845993527,1639845993527,2018-08-20 18:33:21,2018-08-20 18:48:20,15,7,7,0,0,1
2018-08-21 04:20:53,5253148555968,5253148555968,2018-08-21 04:20:54,2018-08-21 04:46:53,26,5,5,2,2,1
2018-08-24 12:00:44,5425509684720,5425509684720,2018-08-24 12:00:45,2018-08-24 13:06:44,66,9,9,3,3,1
2018-08-27 21:00:59,8343363915518,8343363915518,2018-08-27 21:01:00,2018-08-27 21:21:59,21,3,3,3,3,2
2018-08-12 01:11:26,6423576179888,6423576179888,2018-08-12 01:11:27,2018-08-12 02:37:26,86,7,7,6,6,2
2018-08-14 02:08:13,3678249993944,3678249993944,2018-08-14 02:08:14,2018-08-14 02:40:13,32,5,5,0,0,1
2018-08-29 13:08:50,5491311742256,5491311742256,2018-08-29 13:08:51,2018-08-29 13:42:50,34,4,4,7,7,1
2018-08-13 06:13:50,5061079243174,5061079243174,2018-08-13 06:13:51,2018-08-13 06:39:50,26,0,0,8,8,1
2018-08-24 14:13:52,3165057862624,3165057862624,2018-08-24 14:13:53,2018-08-24 14:17:52,4,9,9,8,8,2
2018-08-06 15:02:19,1112339334793,1112339334793,2018-08-06 15:02:20,2018-08-06 16:22:19,80,5,5,6,6,1
2018-08-22 21:01:20,4790770105468,4790770105468,2018-08-22 21:01:21,2018-08-22 21:28:20,27,9,9,8,8,2
2018-08-29 18:19:55,9168812372132,9168812372132,2018-08-29 18:19:56,2018-08-29 19:55:55,96,6,6,2,2,1
2018-08-26 09:43:12,3549959052052,3549959052052,2018-08-26 09:43:13,2018-08-26 10:23:12,40,0,0,7,7,2
2018-08-14 02:42:14,7385300515740,7385300515740,2018-08-14 02:42:15,2018-08-14 02:55:14,13,4,4,8,8,2
2018-08-30 02:33:24,5113828202881,5113828202881,2018-08-30 02:33:25,2018-08-30 03:52:24,79,6,6,4,4,1
2018-08-19 13:07:41,4964778235861,4964778235861,2018-08-19 13:07:42,2018-08-19 13:27:41,20,1,1,4,4,1
2018-08-16 23:03:16,7812986987459,7812986987459,2018-08-16 23:03:17,2018-08-16 23:53:16,50,4,4,9,9,2
2018-08-14 08:45:32,9073959363922,9073959363922,2018-08-14 08:45:33,2018-08-14 09:04:32,19,4,4,6,6,2
2018-08-12 14:32:56,1207775975852,1207775975852,2018-08-12 14:32:57,2018-08-12 16:03:56,91,4,4,5,5,1
2018-08-09 18:30:27,0981282627325,0981282627325,2018-08-09 18:30:28,2018-08-09 18:36:27,6,8,8,4,4,2
2018-08-22 17:42:45,9519321047856,9519321047856,2018-08-22 17:42:46,2018-08-22 18:57:45,75,2,2,5,5,2
2018-08-27 09:45:02,0047838051317,0047838051317,2018-08-27 09:45:03,2018-08-27 10:12:02,27,9,9,5,5,1
2018-08-01 05:56:46,6867239407122,6867239407122,2018-08-01 05:56:47,2018-08-01 06:46:46,50,2,2,1,1,2
2018-08-05 01:45:28,1263855592418,1263855592418,2018-08-05 01:45:29,2018-08-05 03:01:28,76,0,0,6,6,2
2018-08-16 12:00:44,1206125881346,1206125881346,2018-08-16 12:00:45,2018-08-16 13:02:44,62,2,2,6,6,1
2018-08-21 19:06:29,2363643784401,2363643784401,2018-08-21 19:06:30,2018-08-21 19:46:29,40,4,4,4,4,2
2018-08-04 10:10:35,0199640835445,0199640835445,2018-08-04 10:10:36,2018-08-04 10:15:35,5,8,8,8,8,1
2018-08-12 19:55:12,4677345666182,4677345666182,2018-08-12 19:55:13,2018-08-12 20:43:12,48,7,7,7,7,2
2018-08-24 03:23:30,2628656603780,2628656603780,2018-08-24 03:23:31,2018-08-24 04:36:30,73,8,8,5,5,1
