start_datetime,translated_calling_number,translated_called_number,connect_datetime,disconnect_datetime,charged_duration,originating_carrier_id,originating_transit_carrier_id,terminating_carrier_id,terminating_transit_carrier_id,call_direction
06-05-2018 08:11,2402125642035,2402125642035,06-05-2018 08:11,06-05-2018 09:00,49,3,3,4,4,2
22-05-2018 07:07,6887694464612,6887694464612,22-05-2018 07:07,22-05-2018 08:24,77,8,8,3,3,2
30-05-2018 13:23,6087125809975,6087125809975,30-05-2018 13:23,30-05-2018 14:47,84,9,9,6,6,1
02-05-2018 19:06,0844556648763,0844556648763,02-05-2018 19:06,02-05-2018 20:06,60,4,4,0,0,2
23-05-2018 21:29,2746304963373,2746304963373,23-05-2018 21:29,23-05-2018 22:17,48,1,1,2,2,1
01-05-2018 16:05,2709669495067,2709669495067,01-05-2018 16:05,01-05-2018 16:53,48,1,1,7,7,1
16-05-2018 17:53,7393085380855,7393085380855,16-05-2018 17:53,16-05-2018 18:03,10,6,6,5,5,1
19-05-2018 13:19,1694373931686,1694373931686,19-05-2018 13:19,19-05-2018 13:45,26,9,9,5,5,2
26-05-2018 05:05,2685626009294,2685626009294,26-05-2018 05:05,26-05-2018 05:10,5,0,0,9,9,2
20-05-2018 04:40,7005807349201,7005807349201,20-05-2018 04:40,20-05-2018 05:22,42,8,8,2,2,2
01-05-2018 09:02,4776095326290,4776095326290,01-05-2018 09:02,01-05-2018 10:30,88,0,0,7,7,2
17-05-2018 00:36,3624968430671,3624968430671,17-05-2018 00:36,17-05-2018 01:26,50,1,1,3,3,2
05-05-2018 16:03,8009595298341,8009595298341,05-05-2018 16:03,05-05-2018 17:06,63,3,3,5,5,2
22-05-2018 17:31,6371176108241,6371176108241,22-05-2018 17:32,22-05-2018 18:15,44,1,1,5,5,2
08-05-2018 06:33,7073081642825,7073081642825,08-05-2018 06:33,08-05-2018 06:34,1,0,0,8,8,2
03-05-2018 13:37,1556159074999,1556159074999,03-05-2018 13:37,03-05-2018 15:08,91,6,6,2,2,2
07-05-2018 12:11,5982634150297,5982634150297,07-05-2018 12:11,07-05-2018 12:30,19,9,9,6,6,1
21-05-2018 04:02,9988165730697,9988165730697,21-05-2018 04:02,21-05-2018 05:09,67,4,4,2,2,2
09-05-2018 23:40,9355520318194,9355520318194,09-05-2018 23:40,10-05-2018 00:15,35,3,3,6,6,1
15-05-2018 23:29,3164980219817,3164980219817,15-05-2018 23:29,15-05-2018 23:29,0,0,0,1,1,1
04-05-2018 02:35,7269213624663,7269213624663,04-05-2018 02:35,04-05-2018 03:19,44,8,8,1,1,1
22-05-2018 21:24,4262182355354,4262182355354,22-05-2018 21:24,22-05-2018 22:30,66,2,2,7,7,2
22-05-2018 19:32,0236184088665,0236184088665,22-05-2018 19:32,22-05-2018 20:39,67,9,9,8,8,2
16-05-2018 15:59,5706421401036,5706421401036,16-05-2018 15:59,16-05-2018 16:10,11,2,2,1,1,1
20-05-2018 03:02,9989007886177,9989007886177,20-05-2018 03:02,20-05-2018 03:13,11,5,5,8,8,2
30-05-2018 21:14,2388052014052,2388052014052,30-05-2018 21:14,30-05-2018 21:36,22,2,2,9,9,2
18-05-2018 15:29,0384322708805,0384322708805,18-05-2018 15:29,18-05-2018 16:01,32,7,7,3,3,1
20-05-2018 14:04,2657447707253,2657447707253,20-05-2018 14:04,20-05-2018 14:47,43,7,7,5,5,2
20-05-2018 21:51,0874586961494,0874586961494,20-05-2018 21:51,20-05-2018 22:40,49,5,5,2,2,1
14-05-2018 11:38,6104859875592,6104859875592,14-05-2018 11:38,14-05-2018 12:00,22,2,2,5,5,2
03-05-2018 18:13,7334378240850,7334378240850,03-05-2018 18:13,03-05-2018 18:14,1,3,3,5,5,1
18-05-2018 01:51,9283602750325,9283602750325,18-05-2018 01:51,18-05-2018 02:23,32,1,1,9,9,1
27-05-2018 10:00,8642075692883,8642075692883,27-05-2018 10:00,27-05-2018 10:33,33,7,7,7,7,1
29-05-2018 02:30,6206274397051,6206274397051,29-05-2018 02:30,29-05-2018 02:57,27,4,4,2,2,2
13-05-2018 19:07,1278688086145,1278688086145,13-05-2018 19:07,13-05-2018 20:02,55,1,1,0,0,1
28-05-2018 00:55,5519097999237,5519097999237,28-05-2018 00:55,28-05-2018 01:58,63,8,8,6,6,2
16-05-2018 08:07,1714576608511,1714576608511,16-05-2018 08:07,16-05-2018 09:10,63,2,2,2,2,1
10-05-2018 05:39,7892255313208,7892255313208,10-05-2018 05:39,10-05-2018 05:42,3,8,8,9,9,1
14-05-2018 19:43,0045278306179,0045278306179,14-05-2018 19:43,14-05-2018 19:58,15,9,9,5,5,1
07-05-2018 13:54,4334591166528,4334591166528,07-05-2018 13:54,07-05-2018 15:27,93,3,3,8,8,1
16-05-2018 22:16,5623089728814,5623089728814,16-05-2018 22:16,16-05-2018 22:48,32,6,6,4,4,1
27-05-2018 18:57,1800502778898,1800502778898,27-05-2018 18:57,27-05-2018 19:50,53,4,4,6,6,2
01-05-2018 10:15,2422526055526,2422526055526,01-05-2018 10:15,01-05-2018 11:15,60,7,7,1,1,2
25-05-2018 10:36,1567218504305,1567218504305,25-05-2018 10:36,25-05-2018 11:34,58,3,3,7,7,1
27-05-2018 14:26,5311057002743,5311057002743,27-05-2018 14:26,27-05-2018 14:42,16,2,2,0,0,2
29-05-2018 01:29,5058782746732,5058782746732,29-05-2018 01:29,29-05-2018 02:25,56,5,5,7,7,2
08-05-2018 11:46,0939093638007,0939093638007,08-05-2018 11:46,08-05-2018 12:13,27,3,3,5,5,1
29-05-2018 15:19,9824539903206,9824539903206,29-05-2018 15:19,29-05-2018 16:37,78,1,1,5,5,1
10-05-2018 13:49,6740184624452,6740184624452,10-05-2018 13:49,10-05-2018 14:04,15,2,2,3,3,2
17-05-2018 03:50,9553504015690,9553504015690,17-05-2018 03:50,17-05-2018 04:56,66,6,6,1,1,1
03-05-2018 03:49,0588617012031,0588617012031,03-05-2018 03:49,03-05-2018 03:54,5,6,6,3,3,2
21-05-2018 03:29,1586206628088,1586206628088,21-05-2018 03:29,21-05-2018 03:47,18,3,3,0,0,1
15-05-2018 08:44,2177225033829,2177225033829,15-05-2018 08:44,15-05-2018 09:38,54,9,9,7,7,1
22-05-2018 20:10,5737036866740,5737036866740,22-05-2018 20:10,22-05-2018 20:41,31,8,8,1,1,1
01-05-2018 20:22,9108310744268,9108310744268,01-05-2018 20:22,01-05-2018 21:14,52,5,5,9,9,2
06-05-2018 03:11,6696537212489,6696537212489,06-05-2018 03:11,06-05-2018 04:49,98,1,1,2,2,2
01-05-2018 06:39,3564262386133,3564262386133,01-05-2018 06:39,01-05-2018 07:20,41,4,4,1,1,1
08-05-2018 04:41,2211558142620,2211558142620,08-05-2018 04:41,08-05-2018 06:03,82,6,6,5,5,1
26-05-2018 06:28,7800811585056,7800811585056,26-05-2018 06:28,26-05-2018 07:42,74,2,2,1,1,1
16-05-2018 00:13,6819966752518,6819966752518,16-05-2018 00:13,16-05-2018 00:28,15,7,7,4,4,2
05-05-2018 19:24,4416237756647,4416237756647,05-05-2018 19:24,05-05-2018 19:32,8,0,0,9,9,1
06-05-2018 23:02,1432105730777,1432105730777,06-05-2018 23:02,06-05-2018 23:23,21,8,8,9,9,1
18-05-2018 16:05,1784019773647,1784019773647,18-05-2018 16:05,18-05-2018 16:06,1,2,2,0,0,1
11-05-2018 05:47,6555126616721,6555126616721,11-05-2018 05:47,11-05-2018 06:05,18,6,6,6,6,1
07-05-2018 07:20,6604167067000,6604167067000,07-05-2018 07:20,07-05-2018 08:45,85,0,0,9,9,2
18-05-2018 06:24,7182701482425,7182701482425,18-05-2018 06:24,18-05-2018 07:59,95,4,4,6,6,2
22-05-2018 10:10,9930287332965,9930287332965,22-05-2018 10:10,22-05-2018 11:36,86,7,7,8,8,2
18-05-2018 06:52,8892862584181,8892862584181,18-05-2018 06:53,18-05-2018 07:08,16,6,6,5,5,1
09-05-2018 21:43,8048159395404,8048159395404,09-05-2018 21:43,09-05-2018 22:21,38,0,0,1,1,2
17-05-2018 20:28,8490302230004,8490302230004,17-05-2018 20:28,17-05-2018 20:50,22,9,9,6,6,1
07-05-2018 13:33,5190218183096,5190218183096,07-05-2018 13:34,07-05-2018 14:39,66,7,7,4,4,1
24-05-2018 08:10,4489750916524,4489750916524,24-05-2018 08:10,24-05-2018 09:09,59,3,3,0,0,1
02-05-2018 23:32,2187014341082,2187014341082,02-05-2018 23:32,02-05-2018 23:45,13,2,2,1,1,1
17-05-2018 23:47,5344205715260,5344205715260,17-05-2018 23:47,18-05-2018 00:32,45,9,9,9,9,2
08-05-2018 16:58,2922727783259,2922727783259,08-05-2018 16:58,08-05-2018 18:29,91,1,1,1,1,2
30-05-2018 04:23,2119047820344,2119047820344,30-05-2018 04:23,30-05-2018 04:40,17,2,2,6,6,1
14-05-2018 09:31,0144942938089,0144942938089,14-05-2018 09:31,14-05-2018 10:44,73,3,3,5,5,2
05-05-2018 05:18,3296735648340,3296735648340,05-05-2018 05:18,05-05-2018 06:39,81,4,4,2,2,1
15-05-2018 11:52,5944595606152,5944595606152,15-05-2018 11:52,15-05-2018 13:00,68,4,4,6,6,2
27-05-2018 21:59,8415714140842,8415714140842,27-05-2018 21:59,27-05-2018 22:00,1,8,8,2,2,1
20-05-2018 19:15,2891318207656,2891318207656,20-05-2018 19:15,20-05-2018 19:19,4,2,2,8,8,2
27-05-2018 14:31,2554100113578,2554100113578,27-05-2018 14:31,27-05-2018 15:00,29,6,6,3,3,2
20-05-2018 00:37,0094345315051,0094345315051,20-05-2018 00:37,20-05-2018 01:05,28,0,0,5,5,2
30-05-2018 23:56,1734199964330,1734199964330,30-05-2018 23:56,30-05-2018 23:59,3,5,5,8,8,2
23-05-2018 03:33,1553091275966,1553091275966,23-05-2018 03:33,23-05-2018 04:15,42,1,1,6,6,2
19-05-2018 07:42,3950692624579,3950692624579,19-05-2018 07:42,19-05-2018 08:02,20,0,0,2,2,1
05-05-2018 21:50,6298897345555,6298897345555,05-05-2018 21:50,05-05-2018 23:06,76,1,1,7,7,1
12-05-2018 13:02,1785998465243,1785998465243,12-05-2018 13:03,12-05-2018 14:22,80,0,0,2,2,1
09-05-2018 14:40,1555045705108,1555045705108,09-05-2018 14:40,09-05-2018 16:14,94,3,3,5,5,1
27-05-2018 13:21,7480908220930,7480908220930,27-05-2018 13:21,27-05-2018 13:42,21,9,9,1,1,1
26-05-2018 14:08,3472121162010,3472121162010,26-05-2018 14:08,26-05-2018 15:26,78,0,0,8,8,2
02-05-2018 18:11,9619355869148,9619355869148,02-05-2018 18:11,02-05-2018 18:45,34,0,0,4,4,2
03-05-2018 01:50,8460815188482,8460815188482,03-05-2018 01:50,03-05-2018 02:39,49,7,7,6,6,1
22-05-2018 09:48,3791194439420,3791194439420,22-05-2018 09:48,22-05-2018 10:51,63,1,1,8,8,1
16-05-2018 11:25,7428803198775,7428803198775,16-05-2018 11:25,16-05-2018 11:37,12,0,0,8,8,1
05-05-2018 04:00,4187155668503,4187155668503,05-05-2018 04:00,05-05-2018 04:48,48,2,2,3,3,1
30-05-2018 02:15,9308458914463,9308458914463,30-05-2018 02:15,30-05-2018 03:09,54,6,6,6,6,2
16-05-2018 11:48,1487833617867,1487833617867,16-05-2018 11:48,16-05-2018 11:48,0,0,0,8,8,1
11-05-2018 06:43,0115798153694,0115798153694,11-05-2018 06:43,11-05-2018 08:06,83,7,7,4,4,1
29-05-2018 15:13,8469395534056,8469395534056,29-05-2018 15:13,29-05-2018 16:47,94,3,3,4,4,1
11-05-2018 00:01,7029338679218,7029338679218,11-05-2018 00:01,11-05-2018 00:09,8,9,9,6,6,1
14-05-2018 12:29,6584735203975,6584735203975,14-05-2018 12:29,14-05-2018 12:30,1,4,4,9,9,2
05-05-2018 23:45,5727032781420,5727032781420,05-05-2018 23:45,05-05-2018 23:56,11,8,8,5,5,1
29-05-2018 02:32,7103729429734,7103729429734,29-05-2018 02:32,29-05-2018 03:27,55,1,1,9,9,2
25-05-2018 19:21,2182280582745,2182280582745,25-05-2018 19:21,25-05-2018 19:48,27,7,7,2,2,2
21-05-2018 20:28,7392712488476,7392712488476,21-05-2018 20:28,21-05-2018 20:30,2,7,7,6,6,2
14-05-2018 02:18,6879560564890,6879560564890,14-05-2018 02:18,14-05-2018 03:28,70,8,8,1,1,1
14-05-2018 23:51,2144874355771,2144874355771,14-05-2018 23:51,15-05-2018 01:15,84,7,7,3,3,2
12-05-2018 13:59,0732135360192,0732135360192,12-05-2018 13:59,12-05-2018 14:58,59,4,4,4,4,1
22-05-2018 07:06,4234164384629,4234164384629,22-05-2018 07:06,22-05-2018 07:42,36,0,0,2,2,1
04-05-2018 21:10,4159592274724,4159592274724,04-05-2018 21:10,04-05-2018 22:18,68,0,0,2,2,2
23-05-2018 23:42,1790723295195,1790723295195,23-05-2018 23:42,24-05-2018 00:48,66,3,3,6,6,1
08-05-2018 16:41,1754422671676,1754422671676,08-05-2018 16:41,08-05-2018 17:47,66,5,5,9,9,2
14-05-2018 06:26,0831955584784,0831955584784,14-05-2018 06:26,14-05-2018 07:12,46,2,2,2,2,1
05-05-2018 04:30,7110908683548,7110908683548,05-05-2018 04:30,05-05-2018 05:06,36,4,4,7,7,2
17-05-2018 03:09,5519450110579,5519450110579,17-05-2018 03:09,17-05-2018 03:29,20,1,1,8,8,2
20-05-2018 10:04,8559382544474,8559382544474,20-05-2018 10:04,20-05-2018 10:50,46,2,2,1,1,1
07-05-2018 07:25,1723757382865,1723757382865,07-05-2018 07:25,07-05-2018 09:02,97,9,9,1,1,1
26-05-2018 00:40,0650461459692,0650461459692,26-05-2018 00:40,26-05-2018 00:41,1,2,2,9,9,1
29-05-2018 20:41,5903644406846,5903644406846,29-05-2018 20:41,29-05-2018 21:58,77,8,8,9,9,2
19-05-2018 15:08,3678686564932,3678686564932,19-05-2018 15:08,19-05-2018 16:29,81,5,5,1,1,2
24-05-2018 18:59,0554235670418,0554235670418,24-05-2018 18:59,24-05-2018 19:47,48,8,8,5,5,1
03-05-2018 13:51,9027009815464,9027009815464,03-05-2018 13:51,03-05-2018 14:16,25,9,9,1,1,2
19-05-2018 18:23,2633851217099,2633851217099,19-05-2018 18:23,19-05-2018 18:50,27,4,4,0,0,1
